item,itemLabel,position,positionLabel,start,psid
Q100351071,Rafael Sabonge,Q110628313,Minister of Public Works,2019-07-01,Q100351071-BBC9C751-D466-4029-94E5-A75CB53E6365
Q105724712,Erika Mouynes,Q64482042,Foreign Minister,2020-12-02,Q105724712-9975AD0D-33F0-48BC-9727-7FFDA8791E30
Q110628727,Doris Zapata,Q110628373,Minister of Labour,2019-07-01,Q110628727-87D53943-6B2B-46ED-BDBC-22D85918EE5D
Q110628731,Ramón Martínez de la Guardia,Q64481998,Minister of Commerce and Industries (Panama),2019-07-01,Q110628731-0BF6351E-5F35-4995-83C9-AA16F697D2BB
Q110628751,Rogelio Paredes,Q110628253,Minister of Housing and Land Management,2020-06-24,Q110628751-8ED8CBEA-DFD7-4359-8E82-0327CE3FD01E
Q110628764,Augusto Valderrama,Q110628354,Minister of Agricultural Development,2019-07-01,Q110628764-7B580967-15D1-4E33-A85F-65C972D3B484
Q110628773,María Inés Castillo,Q110628381,Minister of Social Development,2020-06-24,Q110628773-914667E3-6808-4305-B05E-51E3D3058E9F
Q110628776,Héctor Alexander,Q110628225,Minister of Economy and Finance,2019-07-01,Q110628776-115796A6-5B87-48B1-8E17-B7E958E0BF7B
Q110628794,Juan Pino,Q110628350,Minister of Public Security,2020-02-05,Q110628794-9C30A3FE-ED82-4407-A7B3-63F0092DE7E1
Q111098386,Giselle González Villarué,Q110628815,Minister of Culture,2022-02-11,Q111098386-AE203E87-4598-40CB-AAB2-40ED0D1C7F09
Q63633749,José Gabriel Carrizo,Q110628286,Minister of the Presidency,2019-07-01,Q63633749-7F257BF9-948B-4E1D-934E-BFD4853149D8
Q64374205,Maruja Gorday de Villalobos,Q110445464,Minister of Education,2019-07-01,Q64374205-B349ECF6-DD66-48A0-8F0F-01775EB37621
Q665630,Arístides Royo,Q110628237,Minister for Canal Affairs,2019-07-01,Q665630-3D8EF291-9F0C-4C87-BA25-16149537A1AF
Q95807201,Luis Francisco Sucre,Q110628364,Minister of Health,2020-06-01,Q95807201-0db01fe5-477e-4e2f-0b01-7fc1b9ede090
Q96066480,Milciades Concepción,Q110628491,Minister of the Environment,2019-07-01,Q96066480-6fbb3955-431a-a09d-1791-58bce908a0ff
Q96182040,Janaina Tewaney,Q110445000,Minister of Government of Panama,2020-02-06,Q96182040-e6bd4980-432b-8394-6ed6-d2853a06cb0a
